chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label,class
0.518352694,0.459519286,0.414940942,0.414668291,0.508535485,0.699028125,0.686963667,0.54771883,0.390426055,0.401243458,0.470752754,0.520097172,1,drone
0.682868716,0.696301624,0.603682583,0.523319569,0.441810098,0.345917835,0.208394467,0.262527793,0.441300933,0.648380097,0.820670603,0.783559505,1,drone
0.471744612,0.46225069,0.42832065,0.437369205,0.521369729,0.634346267,0.655470198,0.65125845,0.510596317,0.433690629,0.389972562,0.404883036,1,drone
0.208809373,0.305332138,0.470643262,0.672964599,0.855017921,0.824319296,0.661050753,0.531703402,0.384679537,0.281101812,0.208576015,0.190881864,1,drone
0.324228827,0.343529208,0.463326253,0.584129051,0.441398426,0.318221319,0.3908003,0.447990985,0.585635761,0.629591494,0.504205767,0.356521964,1,drone
0.118958256,0.16214266,0.336333611,0.461461023,0.457625293,0.293600297,0.297292463,0.334149492,0.489683317,0.497738836,0.478493307,0.179186335,1,drone
0.30072855,0.317812716,0.276287919,0.22220721,0.259636501,0.30101619,0.370303462,0.57682401,0.64993156,0.715380368,0.592363436,0.457192995,1,drone
0.333933949,0.330057757,0.32819053,0.444368311,0.535611779,0.494742918,0.580807739,0.297664108,0.122810128,0.269888556,0.586276544,0.52346176,1,drone
0.419915741,0.318573853,0.365442149,0.460163235,0.593973124,0.611606598,0.575737181,0.561829987,0.539070844,0.547825598,0.5473685,0.601370691,1,drone
0.361534515,0.301105228,0.303659239,0.419769186,0.577285938,0.572934439,0.576262786,0.525235158,0.706327075,0.721761385,0.5103561,0.423176198,1,drone
0.249896454,0.366990899,0.574473051,0.660412545,0.751885763,0.825053767,0.864423331,0.895390452,0.695704911,0.514922082,0.305462798,0.239202589,1,drone
0.304703568,0.319921618,0.438421548,0.492476859,0.562129397,0.645574799,0.797116713,0.908011198,0.735679068,0.57176816,0.371045584,0.304426139,1,drone
0.635507397,0.657472185,0.705907699,0.681756095,0.69862424,0.752455338,0.711100212,0.725580096,0.672599923,0.657521079,0.675885504,0.668974601,1,drone
0.444052363,0.404725817,0.486488454,0.562677656,0.742875844,0.868239273,0.866507379,0.849017804,0.590484751,0.443546923,0.433394157,0.44578621,1,drone
0.42584345,0.35505894,0.322624414,0.315174279,0.378511639,0.465300158,0.56266979,0.718679373,0.837971015,0.912249672,0.679709188,0.527866723,1,drone
0.498494501,0.525725422,0.657797868,0.705148631,0.778504884,0.8148434,0.719131964,0.663778182,0.557157411,0.507374876,0.506583217,0.50853227,1,drone
0.458296328,0.309642122,0.401346647,0.451739303,0.481877028,0.565412406,0.49911655,0.418795444,0.427736527,0.5225743,0.461944124,0.571195237,1,drone
0.501875938,0.582272085,0.695777318,0.649620755,0.63619636,0.644775358,0.764343841,0.78093973,0.779617942,0.652321526,0.571181763,0.524119278,1,drone
0.487397017,0.521282689,0.532618213,0.527057503,0.600980606,0.617722248,0.666825774,0.695248999,0.715720471,0.652445661,0.57008563,0.512030888,1,drone
0.359697828,0.455898495,0.610917464,0.662316645,0.736310529,0.795459732,0.798621017,0.821624623,0.708682337,0.602297786,0.449417384,0.373204099,1,drone
0.286637611,0.255236524,0.279647373,0.324232929,0.428282678,0.632485191,0.792796247,0.8634136,0.75412569,0.586591036,0.438160045,0.374840808,1,drone
0.268207557,0.361904952,0.67357754,0.791210065,0.702456337,0.515027298,0.436312447,0.504411232,0.533835988,0.331372147,0.239834704,0.229210453,1,drone
0.25375057,0.415706356,0.724238918,0.792894425,0.546856408,0.341366403,0.294009965,0.386982386,0.437489547,0.30645481,0.196497883,0.175381909,1,drone
0.213311136,0.265931513,0.429423354,0.728333211,0.786018224,0.542629316,0.331745542,0.365581426,0.493121904,0.432031274,0.323911552,0.223183585,1,drone
0.081186289,0.157948297,0.291651298,0.478589594,0.466316488,0.261966353,0.165675677,0.486836198,0.658233268,0.463834755,0.246291307,0.100598716,1,drone
0.174258088,0.216544573,0.369299829,0.572791415,0.598824021,0.347200265,0.324440768,0.56141959,0.639505076,0.338368588,0.157152489,0.120591433,1,drone
0.098260342,0.187369044,0.375454869,0.663926031,0.65398085,0.3748269,0.268422537,0.418525802,0.511846388,0.348576136,0.158571659,0.078318631,1,drone
0.139627296,0.187967621,0.326570924,0.586655873,0.687135399,0.505770356,0.382182218,0.579002645,0.749590033,0.562481013,0.291853107,0.162512406,1,drone
0.194787858,0.23728741,0.368472529,0.467233193,0.445157606,0.377802237,0.468583138,0.656498178,0.736279303,0.549404475,0.230800604,0.134411565,1,drone
0.171383052,0.248111555,0.429165071,0.660432062,0.689762999,0.414582552,0.337813389,0.434171924,0.533890223,0.38806872,0.25391273,0.195926085,1,drone
0.170968549,0.365953316,0.737683969,0.852866831,0.653408274,0.395663652,0.45201821,0.59315322,0.514440991,0.323634519,0.168913235,0.125696645,1,drone
0.155936888,0.205842342,0.367501155,0.60941263,0.695497764,0.610996572,0.488183474,0.469370951,0.661970086,0.506376724,0.25726699,0.176728535,1,drone
0.15293094,0.218171357,0.425302733,0.621623573,0.657567546,0.530477183,0.433125792,0.52513535,0.571048483,0.438832604,0.266530688,0.180946758,1,drone
0.190097861,0.319776782,0.564221067,0.810779748,0.81010311,0.470870694,0.284027525,0.446247413,0.59229717,0.431697029,0.264011703,0.175828598,1,drone
0.252436889,0.271273301,0.481459928,0.7853012,0.734434514,0.50851972,0.45934203,0.468753811,0.558015797,0.434613742,0.294918524,0.250860122,1,drone
0.151204846,0.234308663,0.452974886,0.831445215,0.868256329,0.580160655,0.395348362,0.422483647,0.597137137,0.505747541,0.246213276,0.127595755,1,drone
0.254588618,0.255568501,0.361414545,0.570773533,0.560909371,0.358620316,0.345890876,0.438753881,0.497095636,0.403518233,0.369039739,0.351549345,1,drone
0.151593363,0.221325853,0.37308106,0.594122334,0.618917927,0.436996442,0.327790081,0.531230502,0.721384795,0.41772494,0.226263892,0.182562744,1,drone
0.215192186,0.384596593,0.687183757,0.886876519,0.802266317,0.552104011,0.437171213,0.511552095,0.541651343,0.365902954,0.238302426,0.164333918,1,drone
0.122724407,0.180965709,0.364194329,0.702963562,0.765257669,0.490046621,0.326605386,0.364018994,0.425804548,0.255766521,0.131209698,0.099408679,1,drone
0.253817995,0.323613384,0.548962807,0.737777239,0.713957197,0.455711404,0.500152919,0.633634977,0.698964435,0.602951583,0.380417419,0.240894526,1,drone
0.480080841,0.482812721,0.594232158,0.82954995,0.838704658,0.707681148,0.637759963,0.628091651,0.583777605,0.526607218,0.389629859,0.372090823,1,drone
0.176471349,0.32996817,0.607291757,0.891203042,0.903149609,0.563640659,0.411488957,0.336949563,0.324049416,0.263072087,0.166023901,0.137294763,1,drone
0.023499116,0.023592834,0.01798656,0.062158746,0.325028885,0.935184979,0.852016527,0.158264229,0.025739975,0.014698342,0.013660596,0.013646444,1,drone
0.09107911,0.141704543,0.165563189,0.240679799,0.381357201,0.737894728,0.920051035,0.799309203,0.549273078,0.378595,0.217160428,0.121819838,1,drone
0.046548363,0.056801256,0.122588337,0.291827535,0.566212185,0.771149709,0.674874728,0.407789806,0.249536126,0.235891617,0.145679819,0.070456349,1,drone
0.277471271,0.388531338,0.680581841,0.892989412,0.823962805,0.725263699,0.581713598,0.48560902,0.375324757,0.323331908,0.313193683,0.273320505,1,drone
0.599021344,0.517484002,0.567351497,0.561836816,0.542989449,0.518676207,0.498174692,0.535856661,0.553449839,0.600864757,0.713652277,0.749509428,1,drone
0.1554179,0.091422359,0.163745641,0.380940878,0.445801053,0.393940877,0.368548246,0.297058787,0.248961692,0.272867639,0.546744742,0.486907072,1,drone
0.425690471,0.352625344,0.457047368,0.699383923,0.537368899,0.270928637,0.161191116,0.052845689,0.020675783,0.01076912,0.024612677,0.165661331,1,drone
0.586490784,0.386392682,0.139671716,0.134288559,0.142885682,0.373691482,0.439544347,0.324822602,0.301137937,0.168788674,0.124213557,0.310398313,1,drone
0.29396218,0.267587162,0.107354329,0.171490631,0.578489738,0.780479771,0.456344981,0.20337204,0.334187126,0.184534732,0.079507138,0.172050988,1,drone
0.211819868,0.077634261,0.07531545,0.04605432,0.082169521,0.279177496,0.175489759,0.078557373,0.158351935,0.209180651,0.428515959,0.488089772,1,drone
0.33145033,0.236379621,0.163956702,0.102534333,0.143536386,0.502719426,0.63944612,0.512334832,0.289344283,0.118260391,0.118600641,0.222598274,1,drone
0.170476058,0.187111213,0.32787521,0.141928781,0.144642048,0.191838852,0.317653596,0.371686573,0.57911479,0.331551337,0.333070509,0.220277618,1,drone
0.107407889,0.214461565,0.320380236,0.273302599,0.196030594,0.453101783,0.270705825,0.238276286,0.423035329,0.43626407,0.119519647,0.133229037,1,drone
0.083934155,0.12371599,0.498269167,0.500957813,0.71847754,0.193888936,0.021408625,0.021434139,0.038089935,0.079198474,0.125591167,0.126433892,1,drone
0.139070166,0.135259689,0.305617922,0.976828881,0.633291651,0.177560686,0.091018022,0.205650081,0.244423628,0.093821563,0.105493121,0.134247435,1,drone
0.058755322,0.071889401,0.192778666,0.760902617,0.558349698,0.403068644,0.322426978,0.209590226,0.181642361,0.149531171,0.156150608,0.091472867,1,drone
0.406388911,0.422020842,0.711485322,0.417820483,0.104417442,0.133206658,0.084184998,0.073995429,0.077205872,0.124471984,0.275731654,0.247104871,1,drone
0.213126705,0.371571797,0.682626013,0.655090922,0.666848259,0.22995798,0.114008174,0.104909953,0.096663756,0.102497526,0.134325798,0.181231244,1,drone
0.167893121,0.547372832,0.521312007,0.7529654,0.496365506,0.128255328,0.075623046,0.056949007,0.052545389,0.059309478,0.10705563,0.103335019,1,drone
0.515236426,0.451182779,0.526565894,0.794924922,0.577428125,0.299640237,0.29412835,0.290290077,0.390445642,0.495478249,0.502717685,0.537380335,1,drone
0.386356408,0.486340723,0.749172871,0.631178741,0.352847917,0.35230696,0.51816475,0.634695798,0.596673155,0.572390238,0.549768351,0.450532379,1,drone
0.369538546,0.390080455,0.401583154,0.482912312,0.5649841,0.515192244,0.767257026,0.759576694,0.644670925,0.534113446,0.453307571,0.444182533,1,drone
0.49288639,0.390183128,0.409176783,0.631337274,0.635888505,0.51646176,0.579950003,0.60994769,0.544711183,0.51631955,0.456691234,0.463999805,1,drone
0.08278979,0.078325587,0.103702288,0.420010105,0.828801196,0.436287295,0.461235801,0.373865024,0.227795026,0.144551899,0.099154448,0.077465186,1,drone
0.401679243,0.411353034,0.349189025,0.586336285,0.731545908,0.564277296,0.532585462,0.455311206,0.354792115,0.315690074,0.341629776,0.342077778,1,drone
0.463131151,0.563227366,0.517638142,0.660435172,0.266972337,0.134341074,0.108229695,0.093699295,0.080765727,0.075499519,0.117428072,0.27759151,1,drone
0.469395502,0.436303739,0.344997939,0.338526686,0.451750873,0.465311211,0.422600511,0.253774511,0.119968752,0.084539264,0.131723877,0.247672479,1,drone
0.672669901,0.53162621,0.556868754,0.660225403,0.57281955,0.421115217,0.458635744,0.398353403,0.309113844,0.273775459,0.351072662,0.654282568,1,drone
0.287547653,0.601806333,0.597824091,0.547100345,0.732635822,0.461781726,0.340674378,0.293501153,0.302895773,0.270921777,0.264802286,0.23218116,1,drone
0.466266103,0.435799319,0.336160184,0.425222867,0.446225748,0.4721016,0.510807746,0.498191146,0.429587339,0.281295901,0.230562184,0.296742796,1,drone
0.608569473,0.396544585,0.423347124,0.221406928,0.127725449,0.164934161,0.252664614,0.296466912,0.407799982,0.534544027,0.540055777,0.787325114,1,drone
0.492871676,0.485056645,0.49646131,0.470681839,0.427329718,0.478449975,0.545090475,0.538067077,0.551496712,0.49298169,0.313803578,0.301715748,1,drone
0.472711045,0.454525543,0.502589132,0.530870816,0.428043782,0.464702009,0.311046052,0.31403957,0.420760868,0.394598024,0.342565946,0.336753889,1,drone
0.563915754,0.62806668,0.691893142,0.52461697,0.468138475,0.35918778,0.3859127,0.382881022,0.30042073,0.264201962,0.374333251,0.544868735,1,drone
0.318934249,0.291294495,0.351921366,0.687009509,0.673402107,0.487075184,0.430888729,0.331708415,0.2546787,0.284123923,0.385202559,0.319637151,1,drone
0.34015483,0.282266771,0.175736398,0.088558238,0.104173943,0.180262958,0.395834965,0.590861288,0.378019258,0.348078561,0.328506837,0.321321171,1,drone
0.529231825,0.640995743,0.483576508,0.331522904,0.277872739,0.290086345,0.251397004,0.234250634,0.382074221,0.381752377,0.34315821,0.421028253,1,drone
0.53253596,0.531573441,0.686768035,0.815538633,0.761009798,0.794377057,0.538089016,0.341030335,0.354066836,0.490993255,0.490414006,0.497026508,1,drone
0.662877483,0.565343644,0.543158106,0.600701776,0.508055199,0.429117485,0.373401873,0.405021073,0.4689486,0.605543965,0.640214378,0.649760938,1,drone
0.678644287,0.646995824,0.545312357,0.416957602,0.322569548,0.328885942,0.354619918,0.389981039,0.492898637,0.627340383,0.651634393,0.647114307,1,drone
0.587344759,0.749205515,0.717485785,0.618762629,0.592767131,0.56454222,0.514678654,0.503512602,0.429586159,0.407938393,0.451189679,0.479212343,1,drone
0.469612466,0.502058051,0.440848919,0.349556145,0.363666798,0.499981333,0.572487786,0.64249012,0.769424473,0.675248656,0.581969702,0.493317662,1,drone
0.271240207,0.360176681,0.502525921,0.619577234,0.667708406,0.594639706,0.500272107,0.51386343,0.508246025,0.510455602,0.417786031,0.312562855,1,drone
0.666987663,0.549233942,0.492696459,0.520505154,0.538420324,0.455513371,0.402819192,0.359793437,0.285185804,0.316474205,0.395965841,0.586926314,1,drone
0.652901685,0.532302161,0.568538477,0.62491943,0.664061205,0.765537051,0.797121222,0.856973698,0.769055886,0.729603265,0.696612416,0.659114785,1,drone
0.704163195,0.52810371,0.443021294,0.473816682,0.54221932,0.701208817,0.657329666,0.694561686,0.616122535,0.586975271,0.543398571,0.626089162,1,drone
0.387127032,0.432720916,0.590758876,0.729424146,0.784126768,0.892567671,0.862187012,0.804992325,0.637006224,0.544499962,0.428784728,0.391932011,1,drone
0.341087044,0.352961084,0.490689729,0.648295716,0.77789707,0.942253364,0.851960163,0.776625586,0.586100665,0.4542871,0.38140734,0.370043954,1,drone
0.152427491,0.183869702,0.250444624,0.207613415,0.230689537,0.483389808,0.717863031,0.372370931,0.434753385,0.603749393,0.571968522,0.33920614,1,drone
0.258659029,0.441508576,0.374629357,0.137198567,0.150548477,0.668675121,0.623683695,0.357088886,0.33442441,0.334942496,0.161786218,0.128955018,1,drone
0.353305043,0.604129829,0.512115452,0.236708216,0.257688734,0.466364076,0.289563282,0.572579795,0.841438834,0.333033798,0.141215123,0.135568819,1,drone
0.208703298,0.444499993,0.680537597,0.327364654,0.091292233,0.296805842,0.490190383,0.219344542,0.276427739,0.221920099,0.085058416,0.085145142,1,drone
0.291725827,0.589279815,0.455195856,0.164414876,0.193708363,0.416325606,0.30366231,0.223542796,0.651518799,0.281268998,0.131625347,0.186563114,1,drone
0.788725218,0.790569739,0.81063944,0.724866188,0.675856226,0.822937864,0.759001527,0.697143867,0.631726807,0.621124751,0.633212773,0.726201705,1,drone
0.390802058,0.506647168,0.623844876,0.725242171,0.939396772,0.940502104,0.87974941,0.655664387,0.380002405,0.256400284,0.26171882,0.335168746,1,drone
0.37360426,0.460481054,0.60407484,0.710693537,0.724411842,0.753028866,0.663317218,0.637620564,0.509052848,0.370195162,0.290731352,0.304566372,1,drone
0.358422498,0.596494016,0.652985688,0.541463366,0.481218546,0.406803393,0.362063712,0.357228931,0.313235883,0.215238929,0.181251332,0.217154568,1,drone
0.359750894,0.467891796,0.639729267,0.701025437,0.787243654,0.821861109,0.791967052,0.711833731,0.636281694,0.563893775,0.446131747,0.379764966,1,drone
0.354475775,0.349932466,0.421378141,0.490726842,0.579213727,0.780029262,0.707673241,0.667247358,0.634780152,0.661057331,0.550932836,0.453283394,1,drone
0.231334832,0.319865813,0.499764146,0.622025039,0.747401259,0.847304478,0.793846803,0.667898404,0.422023817,0.255843043,0.192847189,0.200378774,1,drone
0.764926583,0.659346224,0.630791504,0.61089929,0.67738303,0.732884502,0.75490573,0.818350596,0.863480199,0.887322515,0.858383892,0.808967346,1,drone
0.339234148,0.318883379,0.345624326,0.493189228,0.831229929,0.815622791,0.673688849,0.627475191,0.508255018,0.414489882,0.361377248,0.346701409,1,drone
0.447544184,0.422721403,0.37939895,0.382972738,0.34948359,0.312788374,0.464415984,0.417324358,0.236621524,0.196729461,0.275566432,0.426879092,1,drone
0.716553594,0.604767244,0.568705865,0.534930214,0.525285242,0.568460937,0.677009142,0.808560787,0.731530859,0.686827621,0.676052788,0.68840005,1,drone
0.320524267,0.341695931,0.432977694,0.494506905,0.50690007,0.584287433,0.657231142,0.849297392,0.835386875,0.807173349,0.554859999,0.377773294,1,drone
0.596388953,0.556609335,0.55393852,0.509689531,0.500955692,0.560071014,0.621730044,0.799795567,0.848862847,0.912724193,0.761373118,0.657646118,1,drone
0.191310302,0.206147578,0.262349509,0.313838645,0.437314597,0.532117515,0.690163842,0.925773097,0.708326793,0.399674537,0.283255656,0.218896361,1,drone
0.296485152,0.246903154,0.212704028,0.192044118,0.185122921,0.217834292,0.411010143,0.785949821,0.936686316,0.80613379,0.514395629,0.391250308,1,drone
0.068021334,0.054952521,0.092306196,0.155216374,0.183791729,0.270625656,0.437828033,0.88414492,0.957222113,0.506496092,0.23488075,0.115361761,1,drone
0.324038551,0.365001737,0.336029486,0.218393671,0.22240025,0.368990417,0.446279413,0.711102049,0.859642666,0.748854202,0.466029026,0.330273099,1,drone
0.106914208,0.13080587,0.138444125,0.095002067,0.141682794,0.240035498,0.316090435,0.739512124,0.986044601,0.509231988,0.247133968,0.12191377,1,drone
0.594927075,0.616917591,0.588179102,0.700932004,0.562705582,0.544961621,0.437914557,0.434424958,0.457551731,0.545640044,0.559252549,0.589165203,1,drone
0.207517849,0.182587559,0.222652815,0.263486441,0.265899153,0.396784952,0.733089026,0.845547648,0.564713231,0.321446976,0.298017416,0.301586648,1,drone
0.181945871,0.189038776,0.305918708,0.335604142,0.301061347,0.364295895,0.581486032,0.70551175,0.703736581,0.640914437,0.555518903,0.312488974,1,drone
0.27493717,0.193128237,0.240738788,0.352919093,0.300378787,0.357120916,0.60413241,0.75080533,0.731972951,0.701938699,0.615812109,0.493330563,1,drone
0.109383111,0.150450095,0.218670353,0.258724046,0.248843157,0.533175832,0.692417684,0.734719717,0.625163238,0.235341617,0.100558572,0.09736127,1,drone
0.572385275,0.535028334,0.64679117,0.645894129,0.515797491,0.652101782,0.583100737,0.504392197,0.413897411,0.418171124,0.501981906,0.539567316,1,drone
0.377138738,0.557446761,0.736775336,0.680863156,0.66301591,0.605797216,0.631935727,0.491072662,0.32947478,0.196744232,0.170168876,0.220528291,1,drone
0.549925214,0.513472156,0.442856355,0.328450339,0.317557019,0.344283176,0.309357299,0.362622554,0.343801745,0.201867969,0.282590199,0.443427419,1,drone
0.260647673,0.219914102,0.217548169,0.280918828,0.407293755,0.80265995,0.925395016,0.565390819,0.296064477,0.135931783,0.159528538,0.214532827,1,drone
0.503410401,0.588842763,0.667393978,0.631393375,0.600211866,0.751295096,0.743773964,0.634202405,0.512695275,0.340418598,0.341888713,0.400526961,1,drone
0.49168383,0.393476822,0.416209824,0.40000625,0.332324303,0.337466693,0.406043878,0.443766859,0.427132574,0.523114704,0.605986742,0.572109567,1,drone
0.530213023,0.48381927,0.536075181,0.640875442,0.604477345,0.535264492,0.496574966,0.485758989,0.29054534,0.210070133,0.271333684,0.48804151,1,drone
0.505484124,0.601618506,0.747173132,0.64389309,0.439655556,0.382742451,0.373363993,0.41093735,0.447316777,0.474833319,0.419112904,0.389731677,1,drone
0.205249087,0.34825133,0.538727923,0.621742565,0.580434782,0.58688174,0.60941333,0.509273025,0.489863402,0.400592386,0.302832488,0.209979414,1,drone
0.413952402,0.435780729,0.502117056,0.502970355,0.55764845,0.651125626,0.726999952,0.890109751,0.764781426,0.601274173,0.538690123,0.512584877,1,drone
0.483428795,0.457320354,0.545097504,0.651623696,0.586088846,0.553486902,0.508010928,0.447958463,0.507180411,0.657184195,0.680758357,0.65697196,1,drone
0.593144186,0.51104616,0.493175398,0.500040462,0.483066908,0.483930198,0.486329057,0.661264219,0.716849382,0.663977587,0.626884119,0.60898732,1,drone
0.291497056,0.402275395,0.511402918,0.476880625,0.538147101,0.620363873,0.83312129,0.806166657,0.621669391,0.434597205,0.329837685,0.276779053,1,drone
0.55075469,0.633874195,0.669041242,0.406318111,0.2941977,0.232754441,0.210067106,0.267465027,0.343104948,0.370403027,0.390138888,0.408588752,1,drone
0.610663484,0.653529447,0.410709388,0.213367312,0.252057474,0.401163783,0.423191369,0.544732885,0.551680292,0.329144327,0.223463373,0.465514786,1,drone
0.150994398,0.150680555,0.210308517,0.323568731,0.464145864,0.638981605,0.663053641,0.792144459,0.748699243,0.58168248,0.330982909,0.203983427,1,drone
0.205867752,0.273539114,0.437328044,0.58979458,0.486608766,0.439277815,0.52198626,0.708000596,0.711517024,0.540778698,0.313064461,0.206173587,1,drone
0.2215954,0.224359055,0.310410297,0.354276374,0.337830174,0.516592661,0.726959435,0.736617363,0.667870792,0.517701286,0.370521394,0.26694073,1,drone
0.494528797,0.536778969,0.30018959,0.240585428,0.171107118,0.151097841,0.162265283,0.364073691,0.533545194,0.475956322,0.499792956,0.611403207,1,drone
0.140630655,0.171212436,0.221182862,0.348393799,0.451711231,0.50472797,0.565104465,0.787416968,0.64514963,0.465927874,0.333052328,0.219439801,1,drone
0.404725822,0.371644478,0.463668131,0.593048796,0.616402769,0.616010221,0.458536121,0.32995087,0.375974974,0.414518017,0.415214472,0.423484591,1,drone
0.189382451,0.229397144,0.327813343,0.441266016,0.416440953,0.463202057,0.615510262,0.632371368,0.584892579,0.494916275,0.318370321,0.212266487,1,drone
0.460590182,0.633448876,0.811756975,0.864381587,0.957042259,0.910499008,0.877673166,0.744353138,0.576897679,0.444000284,0.397036469,0.411319649,1,drone
0.447434745,0.502600398,0.550593866,0.497511943,0.499732218,0.582415974,0.627471701,0.750872915,0.680814206,0.590112431,0.445238455,0.39356718,1,drone
0.989839004,0.601584213,0.265529784,0.099192551,0.047100591,0.033663135,0.045831821,0.069076978,0.114922646,0.225256476,0.521465516,0.797395218,1,drone
0.623950628,0.647067934,0.625938329,0.5712427,0.629253012,0.673047462,0.534374701,0.436753956,0.34591778,0.352492225,0.500108594,0.564873913,1,drone
0.270963718,0.212400252,0.248440715,0.355301445,0.53180193,0.562304705,0.422220098,0.57581463,0.77855405,0.481501565,0.446287007,0.357566245,1,drone
0.201075668,0.294414062,0.421866958,0.565022258,0.764540332,0.808333203,0.617455044,0.568107121,0.538697123,0.45307338,0.266203769,0.193110178,1,drone
0.234368474,0.422879579,0.724744329,0.812420936,0.825466561,0.828037805,0.772643494,0.746163147,0.593410196,0.455346185,0.259229082,0.200161696,1,drone
0.091546208,0.137737468,0.224376984,0.297440744,0.441256896,0.592175504,0.840033294,0.999436723,0.751828752,0.510766284,0.219118303,0.108291891,1,drone
0.211002108,0.126793575,0.15110866,0.188759666,0.251833003,0.386085292,0.503587084,0.80984759,0.864518972,0.57458087,0.363497567,0.341680471,1,drone
0.309811447,0.427939431,0.656971216,0.782434103,0.878832122,0.938427774,0.877105021,0.88174493,0.714784728,0.56208038,0.362320415,0.31256411,1,drone
0.082577522,0.152055545,0.265699831,0.353395659,0.505717187,0.645043059,0.826994795,0.944408389,0.622386698,0.352857468,0.136105491,0.073677565,1,drone
0.297791185,0.371670894,0.445387278,0.473865108,0.544310968,0.604520927,0.739503728,0.874797051,0.813514171,0.684316655,0.420347721,0.307344231,1,drone
0.198251553,0.221812201,0.318863899,0.404834321,0.556018662,0.796642839,0.847062152,0.948202021,0.800497551,0.603118311,0.383218702,0.262364142,1,drone
0.390838983,0.375490498,0.387765633,0.364062687,0.394063794,0.454163604,0.646305605,0.93464839,0.902218967,0.799041604,0.654430546,0.539920357,1,drone
0.40008253,0.363042518,0.256182729,0.323134453,0.423169991,0.511900764,0.752601095,0.768924991,0.716831995,0.484570329,0.331205725,0.397652539,1,drone
0.413623918,0.432405959,0.42040529,0.321595542,0.502891257,0.444068685,0.360518958,0.608379759,0.842581533,0.572909865,0.390536516,0.392328141,1,drone
0.23014866,0.299561419,0.359861227,0.355274131,0.394501933,0.487961528,0.767974428,0.866366205,0.807322024,0.619934533,0.392271413,0.271448174,1,drone
0.273125685,0.273879059,0.346490457,0.419875538,0.550846539,0.667267557,0.74789024,0.885710313,0.88266863,0.83223854,0.535478649,0.357994401,1,drone
0.266353989,0.286797709,0.390536151,0.432252674,0.466526271,0.523741274,0.735920921,0.942300803,0.850253787,0.699083316,0.468017094,0.32661561,1,drone
0.286149397,0.311041735,0.346600165,0.348597561,0.397863003,0.491003284,0.71520487,0.918697555,0.913641213,0.823080396,0.576772519,0.386879692,1,drone
0.23821974,0.266828318,0.410097792,0.549005934,0.596110238,0.667183799,0.650682309,0.829751933,0.806354823,0.655149302,0.444993914,0.33525742,1,drone
0.250804663,0.297109868,0.365200211,0.40373797,0.4865306,0.591934029,0.723278644,0.945999963,0.864312356,0.730139604,0.480687089,0.337563938,1,drone
0.093435144,0.123227155,0.197500651,0.245439802,0.312023494,0.414283182,0.709606668,0.942000234,0.851884258,0.652128939,0.270359507,0.122703838,1,drone
0.184079464,0.201636087,0.247892631,0.269249097,0.322810422,0.434426147,0.760711559,0.996125935,0.822220118,0.642821301,0.434005515,0.277296573,1,drone
0.22049945,0.22249224,0.290546928,0.369870747,0.483087583,0.606344646,0.537453622,0.719852181,0.811473531,0.564560836,0.355066317,0.282020757,1,drone
0.416310462,0.544673218,0.615855576,0.554675568,0.630625597,0.619138393,0.572435618,0.727738778,0.784815713,0.677891657,0.586986526,0.527662367,1,drone
0.525637099,0.546333841,0.500858507,0.426410903,0.50722514,0.589125069,0.614275196,0.67805062,0.658765288,0.686133186,0.605145111,0.555299598,1,drone
0.556917408,0.592589793,0.293303077,0.142971705,0.151143479,0.179989484,0.277311003,0.284481793,0.2916778,0.397431855,0.621857735,0.56558582,1,drone
0.342708098,0.460533216,0.309516706,0.122270555,0.114107151,0.193772248,0.393490696,0.492696053,0.477809575,0.347617378,0.502948621,0.445505871,1,drone
0.162795157,0.22116897,0.153536987,0.094014528,0.109465042,0.137586744,0.196477211,0.491154189,0.588248615,0.460697949,0.791166296,0.392549917,1,drone
0.341555102,0.592920295,0.654206324,0.421536007,0.302723977,0.311683796,0.253718741,0.490151613,0.798202288,0.573092427,0.752112536,0.493977517,1,drone
0.163831849,0.141971607,0.211936263,0.242158642,0.277550193,0.303896429,0.444336804,0.67608989,0.725380691,0.641682479,0.701126997,0.460691477,1,drone
0.26381319,0.208230784,0.248935797,0.172424425,0.133067615,0.169230487,0.237353331,0.508181585,0.87732609,0.671880244,0.552975788,0.644867182,1,drone
0.29223724,0.399871718,0.545016344,0.370050405,0.504053699,0.31137141,0.337963705,0.687070583,0.809281772,0.593783475,0.408512101,0.351819472,1,drone
0.242513288,0.181619755,0.21495029,0.295228709,0.412783535,0.485941328,0.554127682,0.819662166,0.925102959,0.671436625,0.524594236,0.471593471,1,drone
0.870209286,0.552268641,0.311441442,0.48447226,0.735697775,0.453555211,0.377719016,0.524808701,0.523833161,0.60185672,0.686616918,0.591160144,1,drone
0.411691473,0.262092622,0.383059591,0.719725088,0.715286579,0.476316999,0.485101113,0.42882724,0.36661709,0.362429008,0.444885393,0.572826404,1,drone
0.538079718,0.49543003,0.446014158,0.324778418,0.536190665,0.381285349,0.255518743,0.158386975,0.119003639,0.194040615,0.398265794,0.523671814,1,drone
0.476914672,0.477757571,0.392620612,0.603235837,0.274710639,0.111837285,0.097461254,0.108838532,0.114005512,0.20663366,0.547585123,0.632520089,1,drone
