chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label,Class
0.35999643,0.279989297,0.288467183,0.381305629,0.493596017,0.565555339,0.635551964,0.799223983,0.986538538,0.985525012,0.760449106,0.51208823,0,noise
0.339730609,0.259128014,0.270776063,0.367062501,0.480713064,0.555838921,0.633068598,0.802677133,0.992404129,0.986429173,0.751800275,0.495674558,0,noise
0.316807374,0.247110307,0.273922869,0.384008162,0.50752046,0.584577429,0.655028405,0.814976602,0.99675909,0.985027579,0.742105321,0.475283693,0,noise
0.361306817,0.279921048,0.28663977,0.378448703,0.489515766,0.561933299,0.634633641,0.800476742,0.987931569,0.98502647,0.758633163,0.511564154,0,noise
0.390157131,0.308356554,0.311684298,0.395197113,0.496462841,0.563206987,0.634157691,0.79725604,0.980078713,0.979632528,0.765362285,0.532708919,0,noise
0.343898445,0.272057953,0.293850734,0.396288014,0.512340738,0.585564916,0.655246602,0.814431394,0.99449384,0.98529145,0.751628875,0.496340352,0,noise
0.313359568,0.247266065,0.278761165,0.393310235,0.520052379,0.59736266,0.664747069,0.819800777,0.997513694,0.984068305,0.740231422,0.471706247,0,noise
0.310425381,0.24097216,0.268652294,0.382540683,0.511401097,0.591235818,0.661417739,0.81832676,0.997076749,0.982980915,0.738049671,0.469405622,0,noise
0.335335409,0.266072052,0.291592126,0.396531486,0.514080759,0.587572669,0.655789386,0.813297066,0.992518136,0.982586838,0.747238704,0.488968361,0,noise
0.35505071,0.277828961,0.290315458,0.384398518,0.495652103,0.567440913,0.639569037,0.804907817,0.991786673,0.988809845,0.760389668,0.508088769,0,noise
0.312717492,0.242574181,0.269412382,0.381206707,0.50694994,0.585247459,0.656000607,0.815413556,0.996639657,0.983926811,0.739511768,0.471733068,0,noise
0.345459075,0.278507186,0.307737344,0.422169954,0.549517145,0.624444778,0.683866109,0.826187709,0.992631212,0.979030839,0.74756271,0.494818464,0,noise
0.356203666,0.285281094,0.30763853,0.408469761,0.521101254,0.590805207,0.655794814,0.812053089,0.992294114,0.986418686,0.75796183,0.506896756,0,noise
0.351525911,0.283285965,0.308706508,0.411331943,0.523824331,0.593125383,0.658117799,0.814123735,0.994034901,0.986592589,0.755498972,0.50219728,0,noise
0.31390044,0.240999917,0.262946727,0.371909428,0.49812911,0.577649821,0.650265989,0.813409371,0.998656302,0.988469767,0.744185041,0.474894218,0,noise
0.323738173,0.245595362,0.261436181,0.365601868,0.488074673,0.566625578,0.642231762,0.808725457,0.995430753,0.986250301,0.745679939,0.482772526,0,noise
0.38659517,0.328314814,0.356802647,0.463292784,0.581741244,0.646485846,0.692391729,0.822133166,0.982338623,0.977638602,0.764377745,0.525202832,0,noise
0.376049481,0.308653497,0.331046926,0.434209129,0.55192703,0.620918789,0.678256646,0.823063423,0.991778509,0.984849488,0.763818583,0.520485516,0,noise
0.382389658,0.302518722,0.309899089,0.400700887,0.511212635,0.582630709,0.653309176,0.814022165,0.992022937,0.986921014,0.766677798,0.527930489,0,noise
0.347960094,0.272694467,0.290292329,0.390913582,0.506314132,0.579318141,0.649046139,0.809819497,0.993029828,0.985916522,0.753415846,0.500315045,0,noise
0.300435911,0.236266993,0.270161029,0.38845866,0.520571612,0.601021397,0.66849553,0.822156801,0.998743586,0.983572695,0.735761828,0.461414424,0,noise
0.31749892,0.248757504,0.275814365,0.383057446,0.503110958,0.578931704,0.650409654,0.812740737,0.997518439,0.987618333,0.744540085,0.476451897,0,noise
0.349824362,0.274819525,0.292235856,0.389934345,0.502495444,0.574632269,0.645736054,0.808352318,0.991508195,0.985782124,0.756179525,0.502992231,0,noise
0.350872674,0.272471928,0.285036832,0.379125655,0.488348581,0.56055326,0.635989178,0.802258659,0.988966111,0.983857873,0.75363255,0.503080857,0,noise
0.359321726,0.296913745,0.326424786,0.431897961,0.548134805,0.618567465,0.681674575,0.827898437,0.994171777,0.98176407,0.753708724,0.504464234,0,noise
0.341808262,0.260657725,0.27072126,0.365829142,0.480504907,0.555796212,0.631530254,0.802382378,0.994570146,0.990701929,0.756479671,0.498675053,0,noise
0.345347695,0.274501194,0.297860005,0.40053434,0.518218936,0.591653186,0.656023182,0.812352627,0.992522661,0.984452875,0.752511198,0.497907371,0,noise
0.327090358,0.26673177,0.304954491,0.432096636,0.571939296,0.650587456,0.704044149,0.83591265,0.992386843,0.972696206,0.736126924,0.477886062,0,noise
0.322243052,0.256112871,0.286587848,0.400015373,0.526996927,0.603363799,0.666328026,0.818519604,0.996108165,0.984622254,0.744026977,0.47884132,0,noise
0.363478881,0.310018843,0.348922453,0.457883367,0.575588683,0.643835134,0.698326132,0.835299871,0.995125248,0.983216123,0.758284589,0.507240945,0,noise
0.364454623,0.294122113,0.314618657,0.415223372,0.529997376,0.598833658,0.660651983,0.813719045,0.992039425,0.98907016,0.764951702,0.514572692,0,noise
0.384966815,0.311397845,0.32541881,0.425100631,0.543407342,0.613527559,0.671097616,0.816261794,0.98763369,0.984900166,0.769879374,0.530526894,0,noise
0.322490603,0.256795004,0.28755628,0.39997487,0.524334991,0.599488387,0.66412707,0.817427934,0.995638306,0.984741512,0.74494214,0.479477388,0,noise
0.356077857,0.289822803,0.319561575,0.433918756,0.55886602,0.630611796,0.68677575,0.826931746,0.993774098,0.981307833,0.753267862,0.50365846,0,noise
0.421800681,0.357576056,0.37737299,0.471703651,0.581499587,0.642564518,0.683499044,0.815523848,0.981216615,0.982850835,0.781090067,0.555805358,0,noise
0.39732841,0.331936413,0.351315373,0.447209427,0.556422593,0.618917325,0.671421305,0.815453159,0.988528738,0.989682382,0.776956457,0.538647777,0,noise
0.35635702,0.287068633,0.309100799,0.411757467,0.527612052,0.597466343,0.660817146,0.814250622,0.993448199,0.988759923,0.760958491,0.507284487,0,noise
0.325756381,0.256448558,0.284513366,0.39621222,0.523523412,0.602147284,0.667436797,0.819991886,0.996747358,0.984674712,0.746173554,0.482627236,0,noise
0.352825748,0.289616408,0.318559795,0.429692013,0.55380799,0.625608775,0.68175381,0.820975575,0.984895911,0.973734889,0.746906622,0.49769974,0,noise
0.420503824,0.345222958,0.358836064,0.445433792,0.54305497,0.601625221,0.653588811,0.801939668,0.981526417,0.985159404,0.78088692,0.557861092,0,noise
0.397680763,0.307205694,0.297157902,0.380327964,0.491474317,0.565287411,0.638557936,0.803931992,0.9893286,0.988911497,0.773988681,0.541669008,0,noise
0.396671219,0.333567878,0.359759178,0.457283678,0.563368236,0.625025961,0.678340716,0.820308638,0.988315427,0.984192713,0.769543691,0.534512595,0,noise
0.317299975,0.258648437,0.296977531,0.412936797,0.539442212,0.616183788,0.679907529,0.827517832,0.99750748,0.981072954,0.738029885,0.471267388,0,noise
0.351226173,0.273403215,0.284052273,0.378103042,0.492348547,0.566347338,0.638164326,0.80402995,0.991330346,0.987731196,0.758334295,0.505385926,0,noise
0.367906417,0.286653384,0.290743094,0.377073242,0.485670729,0.559032673,0.635800958,0.806499899,0.991915781,0.988038837,0.762409577,0.517261539,0,noise
0.333789988,0.266952941,0.294995076,0.404865458,0.531984252,0.610471329,0.675557941,0.829161968,0.999571409,0.983914898,0.744626618,0.486140005,0,noise
0.384714372,0.331526823,0.368371983,0.480064822,0.605969644,0.674841847,0.715352973,0.826258351,0.956815486,0.93756115,0.734938101,0.511273378,0,noise
0.346926474,0.280954138,0.3107576,0.415839736,0.530040177,0.600952859,0.664053327,0.816619239,0.993487124,0.982670713,0.748387135,0.495689036,0,noise
0.344488492,0.268897059,0.287136225,0.393008013,0.514897461,0.590615752,0.660350639,0.816477833,0.992497492,0.980886132,0.747156389,0.495593871,0,noise
0.353767917,0.280565475,0.299091932,0.400544687,0.520631502,0.594972555,0.657692813,0.813378781,0.992185648,0.984723378,0.755294373,0.504029895,0,noise
0.331002151,0.260265906,0.283286337,0.38685849,0.505433127,0.581084051,0.653431114,0.815632329,0.997213892,0.987953905,0.750721185,0.487907094,0,noise
0.38182085,0.320900649,0.352558136,0.454006511,0.566836396,0.634553113,0.689843676,0.829598623,0.990889616,0.980185194,0.763514837,0.522693143,0,noise
0.461757062,0.365139995,0.343483169,0.406643312,0.495050551,0.554142821,0.621919473,0.786880374,0.973014275,0.986294442,0.800102177,0.5954151,0,noise
0.380305243,0.318793713,0.355679355,0.468478294,0.58910919,0.6569806,0.702281415,0.827548973,0.975406363,0.957489993,0.741268395,0.513739346,0,noise
0.453977846,0.398056727,0.431214611,0.537555291,0.649033559,0.703005252,0.729210821,0.837115795,0.978171097,0.974648618,0.784769567,0.57690861,0,noise
0.436124098,0.376284356,0.398662773,0.50049019,0.613789033,0.672169287,0.706053259,0.81784276,0.958840837,0.952329055,0.761344546,0.555228376,0,noise
0.456157233,0.408150541,0.449937625,0.561972575,0.674372581,0.725692776,0.741355451,0.834775881,0.964889641,0.95604988,0.770158727,0.5704827,0,noise
0.588113187,0.523096783,0.528047811,0.586237598,0.644989819,0.668984335,0.682420721,0.792044309,0.943317788,0.965312749,0.8264962,0.679203589,0,noise
0.436007927,0.3572166,0.360198807,0.437068397,0.528931862,0.58764296,0.648398991,0.802647003,0.98102025,0.986658137,0.78817897,0.569951049,0,noise
0.453268365,0.387578698,0.409491547,0.521082007,0.647561718,0.711646434,0.741963925,0.84536605,0.977952599,0.966516954,0.77684385,0.573820892,0,noise
0.304081553,0.249724289,0.294928069,0.420064321,0.555202937,0.633364365,0.69223138,0.833516908,0.999154658,0.980550933,0.734838722,0.461123028,0,noise
0.315012337,0.244104077,0.269556992,0.380585082,0.506263215,0.584383283,0.655104513,0.814917245,0.997646219,0.986514956,0.742850519,0.474605313,0,noise
0.395229305,0.313990455,0.318192609,0.403932981,0.508201175,0.573860492,0.640121686,0.801775915,0.987604555,0.991387953,0.77803755,0.54130133,0,noise
0.610168415,0.526753014,0.495743348,0.542042465,0.614691855,0.648950147,0.6700638,0.780045489,0.925350993,0.95486808,0.835525693,0.69965617,0,noise
0.353299537,0.287763497,0.312080283,0.403495637,0.50643192,0.574440156,0.647661328,0.813578142,0.997689726,0.99290097,0.762798198,0.504464344,0,noise
0.366377949,0.2975246,0.317137458,0.416230537,0.53004452,0.600063866,0.664194582,0.81768427,0.994118245,0.988187935,0.762196443,0.513440213,0,noise
0.447614046,0.384323715,0.408488762,0.521956754,0.648189579,0.709982085,0.72985378,0.812540794,0.923106408,0.90348756,0.727004219,0.55097862,0,noise
0.359609749,0.287533022,0.305927556,0.400271534,0.50957813,0.580363534,0.650564994,0.811963544,0.993269142,0.987097631,0.758508934,0.508337463,0,noise
0.337584641,0.302723512,0.365172179,0.495328595,0.630499505,0.70324177,0.744799948,0.860153712,1,0.975726972,0.741137951,0.479623602,0,noise
0.564905024,0.51549061,0.540816866,0.638628031,0.742455805,0.781584891,0.775776364,0.843904181,0.954739015,0.95652105,0.810109701,0.653498177,0,noise
0.451217287,0.365957468,0.365937879,0.454554782,0.558488706,0.619587408,0.671990835,0.810639367,0.978059182,0.978519513,0.783962392,0.579279533,0,noise
0.483557254,0.403710515,0.404762882,0.4703077,0.547876314,0.598034549,0.656632915,0.8096287,0.980192939,0.987756376,0.805625853,0.606152913,0,noise
0.391727745,0.322070144,0.335829782,0.428862778,0.538578202,0.604024903,0.662415411,0.813376087,0.991576528,0.992615329,0.776505786,0.534429908,0,noise
0.722155959,0.644022338,0.60534084,0.650593213,0.7201856,0.733241719,0.696011127,0.714281549,0.778795452,0.806717268,0.775161576,0.750197643,0,noise
0.690519583,0.658625449,0.675987391,0.760133442,0.849546411,0.856635071,0.785232763,0.762913301,0.798162679,0.816788954,0.773939641,0.721606699,0,noise
0.726648366,0.686855158,0.704394425,0.791838511,0.881381812,0.892299295,0.829282364,0.818173956,0.859913702,0.869173613,0.810720562,0.755955656,0,noise
0.612441545,0.5583844,0.562996613,0.626916194,0.699159369,0.72447527,0.726991958,0.811410971,0.931987532,0.949174115,0.826365405,0.689228283,0,noise
0.073804921,0.113751611,0.405358202,1,0.374966707,0.111208463,0.076724078,0.060901246,0.078120051,0.077500922,0.069549246,0.062341644,0,noise
0.053468305,0.085623654,0.399943018,1,0.352486075,0.086584137,0.057994804,0.060368084,0.088176378,0.096808765,0.070693128,0.052382742,0,noise
0.059326706,0.078853764,0.275675936,1,0.478248787,0.085561616,0.05770464,0.045219586,0.058054382,0.076730711,0.080775145,0.077253758,0,noise
0.047335941,0.064082092,0.387478417,1,0.329587416,0.056180902,0.027863001,0.026862565,0.036809499,0.057384429,0.073600037,0.058939679,0,noise
0.051476096,0.071502745,0.391590246,1,0.341111561,0.091151957,0.060115456,0.05468036,0.066726434,0.072478636,0.050962332,0.047639888,0,noise
0.123777078,0.156540782,0.433040319,1,0.404947244,0.134201368,0.115334858,0.091841763,0.097412664,0.103355977,0.104092404,0.10419904,0,noise
0.185209245,0.189635336,0.421608462,1,0.425206666,0.152596167,0.162643663,0.157069682,0.164799349,0.169968403,0.178342736,0.186190945,0,noise
0.297783801,0.276541911,0.459250391,1,0.569391457,0.314450528,0.340243756,0.409720054,0.516647516,0.536233707,0.443663047,0.348088559,0,noise
0.22431491,0.239140441,0.478761633,1,0.523226885,0.315971869,0.288141918,0.312210532,0.322883319,0.301786277,0.245153921,0.214596137,0,noise
0.052361608,0.085770851,0.405714392,1,0.322945276,0.086645002,0.067291452,0.055997455,0.049329415,0.052310187,0.056025018,0.049775526,0,noise
0.054169244,0.081821747,0.401601652,1,0.333901883,0.081561914,0.053722134,0.041364909,0.040622221,0.045167862,0.047708063,0.046384924,0,noise
0.032936129,0.068939589,0.408443448,1,0.321132971,0.083934359,0.062749715,0.050085009,0.054017386,0.060976255,0.060233212,0.040583444,0,noise
0.062551047,0.079679772,0.415389115,1,0.300457371,0.066904787,0.052246119,0.036781892,0.039551223,0.046857244,0.049973466,0.056535488,0,noise
0.085038307,0.122006969,0.426031464,1,0.35436723,0.106872601,0.078624114,0.069898972,0.072849871,0.080980967,0.091690911,0.088544365,0,noise
0.076069976,0.097779349,0.418659615,1,0.370088418,0.079617407,0.049624534,0.061825896,0.072867634,0.073469113,0.083731085,0.09135126,0,noise
0.085667757,0.107633233,0.422590525,1,0.360334404,0.090715406,0.053740162,0.059491557,0.065985982,0.065998418,0.085171641,0.098719232,0,noise
0.112693591,0.151665433,0.404362665,1,0.373239441,0.104747502,0.096083217,0.073663684,0.066772766,0.094497788,0.12621869,0.115727596,0,noise
0.168089052,0.194386899,0.470382974,1,0.441697126,0.182629074,0.145418179,0.120945471,0.151542474,0.205112228,0.206581078,0.174903378,0,noise
0.374096023,0.394109992,0.542846494,0.981064956,0.500413853,0.249630997,0.254446991,0.355469796,0.422222944,0.464107848,0.430120703,0.381926632,0,noise
0.399235872,0.346084528,0.503898304,1,0.43967284,0.157564024,0.218690563,0.288094268,0.308704224,0.41180139,0.535775721,0.45056476,0,noise
0.433562721,0.374796167,0.506193082,0.985284661,0.499153138,0.344344056,0.267925494,0.210491993,0.266798189,0.418873343,0.642149808,0.585475944,0,noise
0.714331998,0.633785959,0.584117504,0.67516343,0.44896342,0.288958302,0.250608556,0.298107031,0.415748972,0.548267663,0.712313541,0.816161149,0,noise
0.078571621,0.114118907,0.398913726,1,0.353451614,0.102008089,0.077784689,0.07603458,0.096111973,0.089332327,0.062604315,0.062474221,0,noise
0.04278398,0.057594886,0.374414995,1,0.352470571,0.089842327,0.075897442,0.082710895,0.11422278,0.100614355,0.061777178,0.048989681,0,noise
0.074983324,0.115476267,0.407560335,1,0.335066337,0.079549597,0.056802158,0.071359878,0.072910693,0.06698251,0.053388426,0.055446652,0,noise
0.076597266,0.105633441,0.41251228,1,0.308520462,0.066702232,0.044979248,0.054198292,0.071304495,0.061727526,0.04711691,0.056895946,0,noise
0.09205702,0.102235244,0.423690468,1,0.297712023,0.072359785,0.064720453,0.073662916,0.078982018,0.073264949,0.068260117,0.073972771,0,noise
0.095194755,0.120503373,0.43333432,1,0.319465021,0.097496731,0.078924037,0.077132403,0.080269634,0.07095975,0.059910528,0.063987322,0,noise
0.072666057,0.122264096,0.436796274,1,0.313961645,0.081115299,0.068837193,0.082455499,0.084191588,0.082905318,0.066005144,0.056366636,0,noise
0.070284939,0.119649749,0.367737157,1,0.339320142,0.059475283,0.044483075,0.047213925,0.06840156,0.073934118,0.063672908,0.057023303,0,noise
0.083565844,0.107920123,0.403183142,1,0.305349349,0.059853874,0.047449264,0.051186583,0.069885149,0.070377174,0.055817743,0.061160908,0,noise
0.046942605,0.060474798,0.368816784,1,0.348598613,0.090222009,0.062623919,0.066701709,0.092936119,0.086896705,0.067051675,0.054639405,0,noise
0.118635657,0.136698442,0.39589078,1,0.350893962,0.109406735,0.072089635,0.064495467,0.084688613,0.075454998,0.062752053,0.083387178,0,noise
0.073879341,0.078470629,0.4017838,1,0.3278959,0.096475787,0.067334026,0.050156649,0.062244995,0.060953965,0.06023466,0.06693855,0,noise
0.087533044,0.136791097,0.403345466,1,0.328218081,0.099380194,0.070988165,0.061279126,0.074142332,0.06387185,0.051913565,0.061802748,0,noise
0.10983009,0.158614932,0.417725353,1,0.316525715,0.07171543,0.06449841,0.080781627,0.102690179,0.082524538,0.061379376,0.076571752,0,noise
0.117259316,0.162168513,0.43803632,1,0.321180161,0.078190465,0.06641191,0.078597171,0.096545997,0.081097269,0.065618206,0.083232072,0,noise
0.100073996,0.158927427,0.443797212,1,0.327417389,0.069477967,0.055229271,0.05798048,0.064893771,0.073103498,0.068944279,0.072619943,0,noise
0.113254045,0.14366925,0.422151729,1,0.326722879,0.070124817,0.064838344,0.076625799,0.080225788,0.070493328,0.071925015,0.083822799,0,noise
0.140620517,0.133838829,0.396922817,1,0.326264177,0.076347802,0.06233872,0.054484887,0.065977658,0.065557202,0.069193597,0.100567494,0,noise
0.10140611,0.148766613,0.449045006,1,0.310385435,0.081809604,0.068343666,0.059718263,0.081176023,0.085571755,0.071089584,0.079091446,0,noise
0.135408738,0.137343797,0.419197128,1,0.330101205,0.089032001,0.06272569,0.070194628,0.097092452,0.098928644,0.085566007,0.103200473,0,noise
0.082497349,0.101276096,0.393152268,1,0.366787599,0.133270218,0.086134012,0.069816312,0.081260146,0.078362363,0.073503249,0.073387389,0,noise
0.082387885,0.113869812,0.387851278,1,0.354364241,0.085587035,0.060438355,0.067745042,0.072441076,0.05911308,0.047774782,0.059697798,0,noise
0.355790679,0.288504674,0.313397841,0.415654974,0.530909745,0.601994378,0.667126753,0.819762026,0.99372295,0.984980046,0.756614439,0.504762898,0,noise
0.432114088,0.353334726,0.358729368,0.45371283,0.568793536,0.633613835,0.679788145,0.809775063,0.9690144,0.968178311,0.773732467,0.562508047,0,noise
0.465979508,0.401983469,0.423583961,0.519440635,0.624346856,0.678316771,0.706979863,0.814092193,0.952279086,0.947555321,0.76900221,0.579867606,0,noise
0.464952942,0.424964975,0.487444714,0.572629427,0.625409993,0.650933419,0.679103574,0.812205988,0.983567326,0.986124136,0.789281304,0.582664243,0,noise
0.388505132,0.359598256,0.435589799,0.53817412,0.621113174,0.663822583,0.686520126,0.816385718,0.98919553,0.984891618,0.763727,0.522202309,0,noise
0.608967403,0.700091655,0.915538322,0.934520846,0.768150023,0.638695888,0.542587635,0.585326089,0.709020958,0.737874338,0.664159603,0.611609288,0,noise
0.655538104,0.713005913,0.872123889,0.899194446,0.795348623,0.698159341,0.575258369,0.557457035,0.618370262,0.635346099,0.608445701,0.627751891,0,noise
0.455516959,0.639724747,0.948038638,0.980978103,0.790378386,0.62361955,0.422427805,0.333323641,0.346364774,0.355667168,0.355098558,0.389064928,0,noise
0.452526219,0.634496808,0.933038492,0.955398763,0.760985509,0.604360669,0.43279249,0.368097474,0.38218462,0.386176275,0.375747782,0.395749522,0,noise
0.363043855,0.311430682,0.355640359,0.475983416,0.610898057,0.68483312,0.725059431,0.844912301,0.990260921,0.971248914,0.747101597,0.502134986,0,noise
0.473356212,0.400000978,0.417846623,0.510268328,0.606476295,0.657260336,0.686733382,0.792788918,0.928717658,0.920853258,0.748345854,0.579076866,0,noise
0.510745074,0.428085177,0.433264565,0.496307092,0.550403743,0.584260557,0.63599668,0.787264023,0.968611931,0.98163177,0.806185995,0.626756002,0,noise
0.466882422,0.380916616,0.378057574,0.454187709,0.543447196,0.598501064,0.651621804,0.794940956,0.963873417,0.967139455,0.781516794,0.588991447,0,noise
0.398790458,0.328282485,0.344826603,0.437371384,0.542250166,0.606710793,0.669248624,0.815862886,0.980751956,0.974342799,0.763896327,0.534952538,0,noise
0.424233235,0.361257016,0.391929116,0.488717537,0.592153122,0.650996815,0.690486572,0.821518824,0.981198629,0.974433635,0.769240621,0.552910789,0,noise
0.476653137,0.443667677,0.511826733,0.607422175,0.707591431,0.755302698,0.738220796,0.835549537,0.984778664,0.981425106,0.790840873,0.590123731,0,noise
0.487696246,0.46433862,0.546034492,0.636141176,0.67754002,0.691187131,0.709175008,0.828857628,0.986954416,0.986193495,0.795053213,0.595576961,0,noise
0.524955752,0.431455469,0.425211299,0.486745795,0.543406585,0.581730744,0.642152701,0.797211773,0.977028053,0.98551032,0.80875657,0.636706207,0,noise
0.377662667,0.309356517,0.332023807,0.442451749,0.568233493,0.639835096,0.692300764,0.827581879,0.990209763,0.980416425,0.760215422,0.51989773,0,noise
0.361233912,0.284150696,0.296375662,0.391895736,0.503753835,0.574145293,0.642875663,0.804297211,0.990135282,0.988062454,0.762268391,0.512780476,0,noise
0.351932593,0.287187161,0.319875452,0.440398477,0.572696054,0.647468467,0.700292464,0.834174007,0.994645643,0.979074805,0.748878378,0.49900209,0,noise
0.374278099,0.309930243,0.341296508,0.454417243,0.575670431,0.644774671,0.697772473,0.832301486,0.99000094,0.975051269,0.752375742,0.514118659,0,noise
0.396314618,0.336710656,0.36909994,0.474916039,0.585072706,0.646855583,0.697628132,0.830171169,0.987735991,0.978054797,0.763593134,0.531428402,0,noise
0.392618411,0.338417251,0.381007572,0.489212576,0.60291103,0.665073708,0.701474946,0.827071398,0.982233365,0.972166599,0.758687075,0.527721879,0,noise
0.34397976,0.283539507,0.32072353,0.43796446,0.564016618,0.635550561,0.687779661,0.825908265,0.991945563,0.979214315,0.747911354,0.492943222,0,noise
0.336162457,0.269498684,0.295580257,0.40535043,0.532151848,0.608588824,0.672216594,0.822492474,0.995674202,0.985331571,0.750953761,0.490010651,0,noise
0.658988962,0.574669901,0.558557699,0.624526444,0.698705189,0.724215274,0.71525306,0.771423426,0.866223052,0.87543485,0.787690905,0.714336457,0,noise
0.719034033,0.673750914,0.673820435,0.731133197,0.793490027,0.793501022,0.735209602,0.735205047,0.786770745,0.813259721,0.780301194,0.74481498,0,noise
0.343227451,0.284983474,0.323680787,0.444944457,0.581699681,0.659111916,0.708980521,0.84054815,0.992074465,0.972667034,0.741251253,0.489403482,0,noise
0.350550957,0.28655218,0.318999516,0.437677783,0.572618455,0.64907424,0.697800368,0.83052603,0.989372913,0.974389173,0.746697464,0.497764552,0,noise
0.58966595,0.503735454,0.48546252,0.542086745,0.613527217,0.649783856,0.679373926,0.801553178,0.96139968,0.984771793,0.842238616,0.689393001,0,noise
0.617585484,0.6388481,0.46442066,0.278683563,0.281495394,0.294868419,0.290252071,0.26834797,0.253991678,0.27794123,0.414810711,0.591835016,0,noise
0.276999524,0.237504584,0.267225097,0.252124775,0.279640065,0.371148219,0.484514142,0.565868708,0.556586961,0.639973034,0.628656317,0.432718305,0,noise
0.395088215,0.304108472,0.299751164,0.342547073,0.523753258,0.734114004,0.713366149,0.643812817,0.484031362,0.339191288,0.267748361,0.318103686,0,noise
0.525334812,0.415502975,0.226674933,0.180253153,0.138754214,0.120833686,0.157677904,0.258340359,0.359707413,0.377663223,0.359933923,0.43545126,0,noise
0.396973237,0.341285031,0.372918147,0.466504189,0.569131611,0.631827043,0.691929244,0.835045696,0.994270144,0.984375829,0.769285109,0.531699252,0,noise
0.344245892,0.277095295,0.305916263,0.417583314,0.542241285,0.616081788,0.676400993,0.822892561,0.993570627,0.982512706,0.750889879,0.495730434,0,noise
0.347741091,0.290480549,0.327791206,0.443287741,0.567902775,0.638152704,0.690940816,0.829413344,0.995233183,0.98474779,0.754024037,0.497098608,0,noise
0.384514462,0.332500176,0.371930941,0.483274531,0.599960566,0.66247648,0.705955173,0.833478613,0.988916055,0.979481775,0.762714533,0.522061278,0,noise
0.537595131,0.472899675,0.492406351,0.575980397,0.658075371,0.694886141,0.708384012,0.806546402,0.941931237,0.944394664,0.788938478,0.632644502,0,noise
0.344371114,0.305669028,0.361202499,0.484575868,0.613625846,0.683776736,0.727068208,0.839351743,0.971753432,0.947208475,0.724558543,0.478674549,0,noise
0.401367301,0.340273911,0.374276361,0.470692563,0.564323622,0.618533185,0.670063679,0.814903979,0.987991438,0.985001342,0.770434417,0.538614867,0,noise
0.356142442,0.318039787,0.384379914,0.521328439,0.659194273,0.725973978,0.740760132,0.829904533,0.954639757,0.929078931,0.712799773,0.483971354,0,noise
0.417995157,0.340108546,0.343905924,0.424472122,0.521988094,0.582861064,0.644381485,0.802439962,0.984937185,0.990538219,0.783153981,0.556640506,0,noise
0.673446155,0.56276862,0.50823057,0.54407805,0.604343789,0.634737616,0.649919903,0.738161334,0.854007445,0.86879206,0.78318218,0.724413055,0,noise
0.575889585,0.518861826,0.532974044,0.581274984,0.613454521,0.62457072,0.643610745,0.753670744,0.894497065,0.912344071,0.783945665,0.654426169,0,noise
0.505668492,0.435962356,0.445424485,0.526159959,0.621731244,0.669515761,0.687778668,0.791721226,0.931478183,0.937484892,0.780149493,0.611461132,0,noise
0.396320971,0.317142619,0.322041658,0.404856703,0.50144022,0.564320011,0.633276795,0.794321791,0.981098729,0.984291375,0.771612735,0.538441116,0,noise
0.330999965,0.272028293,0.315150093,0.436439172,0.560899018,0.632136967,0.689133623,0.830740198,0.99813603,0.981803086,0.743343275,0.482326805,0,noise
0.09425417,0.139477568,0.64654649,1,0.404648062,0.093392871,0.077695638,0.108382395,0.114661452,0.109270848,0.093133115,0.072966504,0,noise
0.071244843,0.085553706,0.341426318,1,0.630844435,0.118685561,0.050840738,0.055473122,0.078604784,0.08167945,0.076655088,0.070498937,0,noise
0.076918875,0.155220396,0.442294588,0.883672961,0.586013773,0.131700811,0.064973894,0.067464396,0.086937053,0.093668951,0.080798952,0.074866219,0,noise
0.460127398,0.506821478,0.357504635,0.1807132,0.16348908,0.219122286,0.223555572,0.239663091,0.284933967,0.352434155,0.456954925,0.484277985,0,noise
0.197236912,0.19653246,0.255349885,0.34985448,0.456784225,0.553772726,0.6131749,0.734556778,0.888056391,0.815056259,0.51260969,0.289637805,0,noise
0.330285331,0.263487482,0.288864141,0.395534018,0.517261902,0.592890537,0.661912841,0.818767776,0.99682909,0.985977131,0.747589711,0.484176343,0,noise
0.344648867,0.275668933,0.300611035,0.403493681,0.518578396,0.590919954,0.658829462,0.816111133,0.994722099,0.984599208,0.750689249,0.495480453,0,noise
0.374282989,0.291260047,0.293459137,0.376112356,0.476846597,0.545005156,0.622505324,0.796924815,0.991592026,0.994200162,0.77145401,0.52522429,0,noise
0.422276275,0.353024252,0.364265482,0.45253246,0.55668457,0.616534393,0.66804104,0.81219691,0.985203275,0.990560692,0.787478446,0.558967435,0,noise
0.528300775,0.467780068,0.45708805,0.580854752,0.623713005,0.63142377,0.514739962,0.393763076,0.453353776,0.501766071,0.482201481,0.505245396,0,noise
0.303156982,0.35070075,0.472633142,0.435752123,0.286872531,0.292159094,0.169732016,0.122739679,0.138992603,0.178587422,0.24915829,0.284756381,0,noise
0.124251887,0.143855085,0.647821628,0.847560308,0.199219531,0.047584372,0.047869988,0.070061976,0.08763265,0.063629129,0.05487799,0.098164403,0,noise
0.113496148,0.076305179,0.327283392,1,0.335584834,0.061089314,0.056795701,0.072014348,0.101224615,0.079504804,0.062215682,0.085068141,0,noise
